OBJECTID,location_id,address_primary,city,state,zip,Challenge_Potential_Served,Uniti_availability
2343813,1107001207,507 W HUNTINGTON ST,MONTPELIER,IN,47359,TRUE,
2343814,1107001208,503 W HUNTINGTON ST,MONTPELIER,IN,47359,TRUE,
2343815,1107001220,112 S STANDARD OIL BLVD,MONTPELIER,IN,47359,TRUE,
2343816,1107001231,542 W GREEN ST,MONTPELIER,IN,47359,TRUE,
2343817,1107001232,540 W GREEN ST,MONTPELIER,IN,47359,TRUE,
2343818,1107001233,532 W GREEN ST,MONTPELIER,IN,47359,TRUE,
2343819,1107001234,520 W GREEN ST,MONTPELIER,IN,47359,TRUE,
2343820,1107001235,504 W GREEN ST,MONTPELIER,IN,47359,TRUE,
2343821,1107001237,566 W GREEN ST,MONTPELIER,IN,47359,TRUE,
2343822,1107001209,461 W HUNTINGTON ST,MONTPELIER,IN,47359,TRUE,
2343823,1107001211,451 W HUNTINGTON ST,MONTPELIER,IN,47359,TRUE,
2343824,1107001213,445 W HUNTINGTON ST,MONTPELIER,IN,47359,TRUE,
2343825,1107001221,470 W GREEN ST,MONTPELIER,IN,47359,TRUE,
2343826,1107001249,545 W GREEN ST,MONTPELIER,IN,47359,TRUE,
2343827,1107001251,531 W GREEN ST,MONTPELIER,IN,47359,TRUE,
2343828,1107001252,519 W GREEN ST,MONTPELIER,IN,47359,TRUE,
2343831,1107001038,630 W HUNTINGTON ST,MONTPELIER,IN,47359,TRUE,
2343832,1107001039,620 W HUNTINGTON ST,MONTPELIER,IN,47359,TRUE,
2343834,1107001046,609 W HUNTINGTON ST,MONTPELIER,IN,47359,TRUE,
2343835,1107001047,680 W GREEN ST,MONTPELIER,IN,47359,TRUE,
2343892,1107001050,659 W HUNTINGTON ST,MONTPELIER,IN,47359,TRUE,
2343893,1107006605,619 W HUNTINGTON ST,MONTPELIER,IN,47359,TRUE,
2343894,1107001044,617 W HUNTINGTON ST,MONTPELIER,IN,47359,TRUE,
2343897,1107001040,659 W GREEN ST,MONTPELIER,IN,47359,TRUE,
2343898,1107000661,410 WARREN AVE,MONTPELIER,IN,47359,TRUE,
2343899,1107001011,408 WARREN AVE,MONTPELIER,IN,47359,TRUE,
2343900,1107001012,408 WARREN AVE BLDG 2,MONTPELIER,IN,47359,TRUE,
2343902,1107001085,409 WARREN AVE,MONTPELIER,IN,47359,TRUE,
2343903,1107001105,522 W PLATE GLASS ST,MONTPELIER,IN,47359,TRUE,
2343904,1107001086,309 WARREN AVE,MONTPELIER,IN,47359,TRUE,
2343905,1107001152,503 W WINDSOR ST,MONTPELIER,IN,47359,TRUE,
2343906,1107001127,517 W HENDERSON ST,MONTPELIER,IN,47359,TRUE,
2343907,1107001128,500 W HENDERSON ST,MONTPELIER,IN,47359,TRUE,
2343908,1107001129,509 W HENDERSON ST,MONTPELIER,IN,47359,TRUE,
2343909,1107001130,509 W HENDERSON ST BLDG 2,MONTPELIER,IN,47359,TRUE,
2343910,1107001131,600 W HENDERSON ST,MONTPELIER,IN,47359,TRUE,
2343911,1107001139,533 W WINDSOR ST,MONTPELIER,IN,47359,TRUE,
2343912,1107001140,540 W WINDSOR ST,MONTPELIER,IN,47359,TRUE,
2343913,1107001141,700 N ROCKEFELLER AVE BLDG 2,MONTPELIER,IN,47359,TRUE,
2343914,1107008759,600 W HENDERSON ST BLDG 2,MONTPELIER,IN,47359,TRUE,
2343915,1107000769,515 W PLATE GLASS ST,MONTPELIER,IN,47359,TRUE,
2343916,1107000771,508 W HENDERSON ST,MONTPELIER,IN,47359,TRUE,
2343917,1107001093,517 W PLATE GLASS ST,MONTPELIER,IN,47359,TRUE,
2343918,1107001106,513 W PLATE GLASS ST,MONTPELIER,IN,47359,TRUE,
2343919,1107001107,511 W PLATE GLASS ST,MONTPELIER,IN,47359,TRUE,
2343948,1107001108,509 W PLATE GLASS ST,MONTPELIER,IN,47359,TRUE,
2343949,1107001109,505 W PLATE GLASS ST,MONTPELIER,IN,47359,TRUE,
2343950,1107001110,501 W PLATE GLASS ST,MONTPELIER,IN,47359,TRUE,
2343951,1107001115,306 N STANDARD OIL BLVD,MONTPELIER,IN,47359,TRUE,
2343952,1107001116,516 W HENDERSON ST,MONTPELIER,IN,47359,TRUE,
2343953,1107001117,514 W HENDERSON ST,MONTPELIER,IN,47359,TRUE,
2343954,1107001118,512 W HENDERSON ST,MONTPELIER,IN,47359,TRUE,
2343955,1107001119,510 W HENDERSON ST,MONTPELIER,IN,47359,TRUE,
2343956,1107001120,502 W HENDERSON ST,MONTPELIER,IN,47359,TRUE,
2343957,1107001074,516 W PLATE GLASS ST,MONTPELIER,IN,47359,TRUE,
2343958,1107001075,502 W PLATE GLASS ST,MONTPELIER,IN,47359,TRUE,
2343959,1107001091,520 W PLATE GLASS ST,MONTPELIER,IN,47359,TRUE,
2343960,1107001094,512 W PLATE GLASS ST,MONTPELIER,IN,47359,TRUE,
2343961,1107001095,508 W PLATE GLASS ST,MONTPELIER,IN,47359,TRUE,
2343962,1107001098,448 W PLATE GLASS ST,MONTPELIER,IN,47359,TRUE,
2343963,1107001099,442 W PLATE GLASS ST,MONTPELIER,IN,47359,TRUE,
2343964,1107001100,422 W PLATE GLASS ST,MONTPELIER,IN,47359,TRUE,
2343965,1107001102,420 W PLATE GLASS ST,MONTPELIER,IN,47359,TRUE,
2343966,1107001103,418 W PLATE GLASS ST,MONTPELIER,IN,47359,TRUE,
2343967,1107001092,427 W PLATE GLASS ST,MONTPELIER,IN,47359,TRUE,
2343968,1107001097,423 W PLATE GLASS ST,MONTPELIER,IN,47359,TRUE,
2343969,1107001111,445 W PLATE GLASS ST,MONTPELIER,IN,47359,TRUE,
2343970,1107001112,443 W PLATE GLASS ST,MONTPELIER,IN,47359,TRUE,
2343971,1107001113,441 W PLATE GLASS ST,MONTPELIER,IN,47359,TRUE,
2343972,1107001121,456 W HENDERSON ST,MONTPELIER,IN,47359,TRUE,
2343973,1107001122,444 W HENDERSON ST,MONTPELIER,IN,47359,TRUE,
2343974,1107001124,418 W HENDERSON ST,MONTPELIER,IN,47359,TRUE,
2343975,1107001125,412 W HENDERSON ST,MONTPELIER,IN,47359,TRUE,
2344031,1107001132,455 W HENDERSON ST,MONTPELIER,IN,47359,TRUE,
2344032,1107001133,421 W HENDERSON ST,MONTPELIER,IN,47359,TRUE,
2344033,1107001134,419 W HENDERSON ST,MONTPELIER,IN,47359,TRUE,
2344034,1107001135,417 W HENDERSON ST,MONTPELIER,IN,47359,TRUE,
2344035,1107001136,415 W HENDERSON ST,MONTPELIER,IN,47359,TRUE,
2344036,1107001142,468 W WINDSOR ST,MONTPELIER,IN,47359,TRUE,
2344037,1107001143,458 W WINDSOR ST,MONTPELIER,IN,47359,TRUE,
2344038,1107001144,468 W WINDSOR ST BLDG 2,MONTPELIER,IN,47359,TRUE,
2344039,1107001145,440 W WINDSOR ST,MONTPELIER,IN,47359,TRUE,
2344040,1107001146,436 W WINDSOR ST,MONTPELIER,IN,47359,TRUE,
2344041,1107009448,433 W HENDERSON ST,MONTPELIER,IN,47359,TRUE,
2344042,1107009573,423 W HENDERSON ST,MONTPELIER,IN,47359,TRUE,
2344043,1107001154,469 W WINDSOR ST,MONTPELIER,IN,47359,TRUE,
2344044,1107001156,459 W WINDSOR ST,MONTPELIER,IN,47359,TRUE,
2344045,1107001157,451 W WINDSOR ST,MONTPELIER,IN,47359,TRUE,
2344050,1107001755,5253 N 600 E,MONTPELIER,IN,47359,TRUE,
2344055,1107001734,5149 E 600 N,MONTPELIER,IN,47359,TRUE,
2344114,1107001754,6206 E 600 N,MONTPELIER,IN,47359,TRUE,
2344117,1107001736,6314 N 600 E,MONTPELIER,IN,47359,TRUE,
2344118,1107001760,5475 N 600 E,MONTPELIER,IN,47359,TRUE,
2344120,1107001746,5621 N 600 E,MONTPELIER,IN,47359,TRUE,
2344121,1107001732,6203 N 500 E,MONTPELIER,IN,47359,TRUE,
2344134,1107000859,5202 E COUNTY ROAD 800 N,MONTPELIER,IN,47359,TRUE,
2344135,1107000860,5202 E 800 N,MONTPELIER,IN,47359,TRUE,
2344139,1107001345,7646 N 500 E,MONTPELIER,IN,47359,TRUE,
2344140,1107001008,450 E 450 E BLDG 5,MONTPELIER,IN,47359,TRUE,
2344141,1107001009,450 E 450 E BLDG 6,MONTPELIER,IN,47359,TRUE,
2344198,1107001010,308 WARREN AVE,MONTPELIER,IN,47359,TRUE,
2344199,1107001013,400 WARREN AVE,MONTPELIER,IN,47359,TRUE,
2344200,1107001349,300 WARREN AVE,MONTPELIER,IN,47359,TRUE,
2344201,1107001350,306 WARREN AVE,MONTPELIER,IN,47359,TRUE,
2344202,1107001087,307 WARREN AVE,MONTPELIER,IN,47359,TRUE,
2344203,1107001088,303 WARREN AVE,MONTPELIER,IN,47359,TRUE,
2344204,1107001089,261 WARREN AVE,MONTPELIER,IN,47359,TRUE,
2344450,1107006753,500 N BLDG 4,MONTPELIER,IN,47359,TRUE,
2344451,1107006770,7621 E 500 N,MONTPELIER,IN,47359,TRUE,
2344470,1107001758,6749 E 500 N,MONTPELIER,IN,47359,TRUE,
2344534,1107001756,6173 E 500 N,MONTPELIER,IN,47359,TRUE,
2344535,1107001747,6363 E 500 N,MONTPELIER,IN,47359,TRUE,
2344555,1107001379,3239 E 600 N,MONTPELIER,IN,47359,TRUE,
2344556,1107009669,6281 N 300 E,MONTPELIER,IN,47359,TRUE,
2344619,1107001377,3564 E STATE ROAD 18,MONTPELIER,IN,47359,TRUE,
2344620,1385537353,3165 E STATE ROAD 18,MONTPELIER,IN,47359,TRUE,
2344621,1107001378,3640 E STATE ROAD 18,MONTPELIER,IN,47359,TRUE,
2344628,1107001356,7267 N 300 E,MONTPELIER,IN,47359,TRUE,
2349340,1116050906,4351 E 100 N,BLUFFTON,IN,46714,TRUE,
2349341,1116050910,4395 E 100 N,BLUFFTON,IN,46714,TRUE,
2349342,1116050911,1158 N 450 E,BLUFFTON,IN,46714,TRUE,
2349343,1116050912,1100 N 450 E,BLUFFTON,IN,46714,TRUE,
2349387,1116050921,450 E 450 E BLDG 20,BLUFFTON,IN,46714,TRUE,
2349388,1116050922,1225 N 450 E,BLUFFTON,IN,46714,TRUE,
2349389,1116050913,1210 N 450 E,BLUFFTON,IN,46714,TRUE,
2349390,1116050914,1366 N 450 E,BLUFFTON,IN,46714,TRUE,
2349391,1116050916,1382 N 450 E,BLUFFTON,IN,46714,TRUE,
2349392,1116050901,1695 N 450 E,BLUFFTON,IN,46714,TRUE,
2351324,1144652526,11060 S 600 W,GENEVA,IN,46740,TRUE,
2351325,1144652562,11050 S 600 W,GENEVA,IN,46740,TRUE,
2351326,1144652525,6360 W 1100 S,GENEVA,IN,46740,TRUE,
2351327,1144652534,6360 W 1100 S BLDG 2,GENEVA,IN,46740,TRUE,
2351328,1144652558,6260 W 1100 S,GENEVA,IN,46740,TRUE,
2351336,1144652555,11292 S 550 W,GENEVA,IN,46740,TRUE,
2351337,1144652541,11285 S 550 W,GENEVA,IN,46740,TRUE,
2351338,1144652556,11355 S 550 W,GENEVA,IN,46740,TRUE,
2351420,1144652531,4658 W 1100 S,GENEVA,IN,46740,TRUE,
2351424,1144652565,5015 W 1150 S,GENEVA,IN,46740,TRUE,
2351433,1144652532,11104 S 400 W,GENEVA,IN,46740,TRUE,
2352433,1144638673,4568 S 550 W,BERNE,IN,46711,TRUE,
2352434,1144638693,4012 S 550 W,BERNE,IN,46711,TRUE,
2352435,1144640562,4574 S 550 W,BERNE,IN,46711,TRUE,
2352436,1144640563,4776 S 550 W,BERNE,IN,46711,TRUE,
2352437,1144638670,4394 S 550 W,BERNE,IN,46711,TRUE,
2352440,1144637617,4868 S 550 W BLDG 2,BERNE,IN,46711,TRUE,
2352510,1144637466,6033 S 400 W,BERNE,IN,46711,TRUE,
2352517,1144637475,6355 S 400 W,BERNE,IN,46711,TRUE,
2352520,1144637467,6535 S 400 W,BERNE,IN,46711,TRUE,
2352521,1144637481,6605 S 400 W,BERNE,IN,46711,TRUE,
2352522,1144637477,3730 W STATE ROAD 218,BERNE,IN,46711,TRUE,
2352523,1144637470,6235 S 400 W,BERNE,IN,46711,TRUE,
2352524,1144637473,6201 S 400 W,BERNE,IN,46711,TRUE,
2352606,1144637472,3454 W STATE ROAD 218,BERNE,IN,46711,TRUE,
2352608,1144637455,3606 W STATE ROAD 218,BERNE,IN,46711,TRUE,
2352609,1144637476,3666 W STATE ROAD 218,BERNE,IN,46711,TRUE,
2352610,1144637452,3500 W STATE ROAD 218,BERNE,IN,46711,TRUE,
2352611,1144637460,3540 W STATE ROAD 218,BERNE,IN,46711,TRUE,
2352612,1144637465,3570 W STATE ROAD 218,BERNE,IN,46711,TRUE,
2352669,1144637474,3510 W STATE ROAD 218,BERNE,IN,46711,TRUE,
2352670,1144637479,3530 W STATE ROAD 218,BERNE,IN,46711,TRUE,
2352671,1144637483,3490 W STATE ROAD 218,BERNE,IN,46711,TRUE,
2352685,1144652866,5088 SW STATE ROAD 116-1,BLUFFTON,IN,46714,TRUE,
2352686,1144652877,5014 SW STATE ROAD 116 1,BLUFFTON,IN,46714,TRUE,
2352687,1144652891,5158 SW STATE ROAD 116 1,BLUFFTON,IN,46714,TRUE,
2352692,1144652888,5388 SW STATE ROAD 116 1,BLUFFTON,IN,46714,TRUE,
2352693,1144652890,5316 SW STATE ROAD 116 1,BLUFFTON,IN,46714,TRUE,
2352761,1144653200,6200 SW STATE ROAD 116,BERNE,IN,46711,TRUE,
2352763,1144637169,5380 LINN GROVE RD,LINN GROVE,IN,46711,TRUE,
2352764,1144637175,5430 LINN GROVE RD,LINN GROVE,IN,46711,TRUE,
2352771,1144637090,5164 JANNDEY ST,LINN GROVE,IN,46711,TRUE,
2352772,1144637100,5120 LINN GROVE RD,LINN GROVE,IN,46711,TRUE,
2352773,1144637105,5200 JANNDEY ST,BERNE,IN,46711,TRUE,
2352774,1144637108,6760 WEST ST,LINN GROVE,IN,46711,TRUE,
2352775,1144637112,5252 LINN GROVE RD,LINN GROVE,IN,46711,TRUE,
2352776,1144637113,5166 LINN GROVE RD,LINN GROVE,IN,46711,TRUE,
2352777,1144637125,5144 LINN GROVE RD,LINN GROVE,IN,46711,TRUE,
2352778,1144637127,5121 JANNDEY ST,LINN GROVE,IN,46711,TRUE,
2352779,1144637135,5165 JANNDEY ST,LINN GROVE,IN,46711,TRUE,
2352780,1144637173,6855 S STATE ROAD 116,GENEVA,IN,46740,TRUE,
2352837,1144637176,6773 S STATE ROAD 116,GENEVA,IN,46740,TRUE,
2352839,1144652878,6311 W STATE ROAD 218 1,BLUFFTON,IN,46714,TRUE,
2352840,1144652898,6311 W STATE ROAD 218 1 BLDG 2,BLUFFTON,IN,46714,TRUE,
2352841,1144652899,6325 W COUNTY HIGHWAY 600 S,GENEVA,IN,46740,TRUE,
2352842,1451745238,6350 W STATE ROAD 218 1,BLUFFTON,IN,46714,TRUE,
2352846,1144652895,5636 SW STATE ROAD 116 1,BLUFFTON,IN,46714,TRUE,
2352847,1144640561,5645 SW STATE ROAD 116 1 BLDG 2,BLUFFTON,IN,46714,TRUE,
2352927,1144640670,5171 W 300 S-1,BLUFFTON,IN,46714,TRUE,
2352942,1144640600,2980 S 400 W,MONROE,IN,46772,TRUE,
2352943,1451746384,2940 S 400 W,MONROE,IN,46772,TRUE,
2352944,1144640616,4587 W 300 S-1,BLUFFTON,IN,46714,TRUE,
2352945,1144640620,4485 W 300 S-1,BLUFFTON,IN,46714,TRUE,
2353010,1144640604,2811 S 500 W-1,BLUFFTON,IN,46714,TRUE,
2353011,1144640666,2888 S 500 W-1,BLUFFTON,IN,46714,TRUE,
2353014,1144640667,2702 S 500 W-1,BLUFFTON,IN,46714,TRUE,
2353027,1144639041,4303 S 300 W,BERNE,IN,46711,TRUE,
2353118,1144639063,4610 S 300 W,BERNE,IN,46711,TRUE,
2353119,1144639078,4707 S 300 W,BERNE,IN,46711,TRUE,
2353128,1144640570,5888 W 400 S,BERNE,IN,46711,TRUE,
2353129,1144640574,6287 COUNTY ROAD 400 S,BERNE,IN,46711,TRUE,
2353130,1144640575,6333 COUNTY ROAD 400 S,BERNE,IN,46711,TRUE,
2353140,1144640662,5685 W 300 S-1,BLUFFTON,IN,46714,TRUE,
2353143,1144640718,2871 S 600 W-1,BLUFFTON,IN,46714,TRUE,
2353144,1144640721,5989 W 300 S,BLUFFTON,IN,46714,TRUE,
2353209,1144654472,8134 S 400 W,GENEVA,IN,46740,TRUE,
2353210,1144654464,8058 S 400 W,GENEVA,IN,46740,TRUE,
2353218,1144654735,8588 S 400 W,GENEVA,IN,46740,TRUE,
2353335,1144654731,5202 W 850 S,GENEVA,IN,46740,TRUE,
2353336,1144654690,5001 W 850 S,GENEVA,IN,46740,TRUE,
2353337,1144654720,5065 W 850 S,GENEVA,IN,46740,TRUE,
2353339,1144654703,4747 W 900 S,GENEVA,IN,46740,TRUE,
2353340,1144654739,4919 W 900 S,GENEVA,IN,46740,TRUE,
2353341,1144654695,8650 S STATE ROAD 116,GENEVA,IN,46740,TRUE,
2353342,1144654707,8830 S STATE ROAD 116,GENEVA,IN,46740,TRUE,
2353343,1144654713,8588 S STATE ROAD 116,GENEVA,IN,46740,TRUE,
2353399,1144654723,8566 S STATE ROAD 116,GENEVA,IN,46740,TRUE,
2353400,1144654729,8710 S STATE ROAD 116,GENEVA,IN,46740,TRUE,
2353401,1144654725,8338 S STATE ROAD 116,GENEVA,IN,46740,TRUE,
2353402,1144654726,8508 S STATE ROAD 116,GENEVA,IN,46740,TRUE,
2353403,1144654696,8303 S STATE ROAD 116,GENEVA,IN,46740,TRUE,
2353404,1144654691,5555 W 900 S,GENEVA,IN,46740,TRUE,
2353405,1144654715,5595 W 900 S,GENEVA,IN,46740,TRUE,
2353406,1144654688,8969 S STATE ROAD 116,GENEVA,IN,46740,TRUE,
2353408,1144654740,8841 S STATE ROAD 116,GENEVA,IN,46740,TRUE,
2353409,1144654706,5315 W 900 S BLDG 2,GENEVA,IN,46740,TRUE,
2353410,1144654719,5405 W 900 S,GENEVA,IN,46740,TRUE,
2353411,1144654727,5201 W 900 S,GENEVA,IN,46740,TRUE,
2353413,1144654476,4654 W 800 S,GENEVA,IN,46740,TRUE,
2353414,1144654475,4624 W 800 S,GENEVA,IN,46740,TRUE,
2353415,1144654482,4654 W 800 S BLDG 2,GENEVA,IN,46740,TRUE,
2353416,1144654478,4928 W 800 S,GENEVA,IN,46740,TRUE,
2353417,1144654722,4664 W 850 S,GENEVA,IN,46740,TRUE,
2353418,1144654737,4734 W 850 S,GENEVA,IN,46740,TRUE,
2353419,1384958762,5122 W 800 S BLDG 2,GENEVA,IN,46740,TRUE,
2353422,1144654483,8111 S STATE ROAD 116,GENEVA,IN,46740,TRUE,
2353425,1144654467,5122 W 800 S,GENEVA,IN,46740,TRUE,
2353497,1144636879,6930 S 300 W,BERNE,IN,46711,TRUE,
2353498,1144636887,6848 S 300 W,BERNE,IN,46711,TRUE,
2353502,1144636877,3221 W 700 S,BERNE,IN,46711,TRUE,
2353507,1144636868,6838 S 300 W,BERNE,IN,46711,TRUE,
2353508,1144636901,6716 S 300 W,BERNE,IN,46711,TRUE,
2353577,1144637459,3585 W 700 S,BERNE,IN,46711,TRUE,
2353578,1384957178,3885 COUNTY ROAD 700 S,BERNE,IN,46711,TRUE,
2353579,1144637457,3833 W 700 S,BERNE,IN,46711,TRUE,
2353580,1144637453,3653 W COUNTY ROAD 700 S,BERNE,IN,46711,TRUE,
2353581,1384957179,3653 W 700 S BLDG 2,BERNE,IN,46711,TRUE,
2353653,1144636866,6502 S 300 W,BERNE,IN,46711,TRUE,
2353654,1451746376,6592 S 300 W,BERNE,IN,46711,TRUE,
2353655,1144636886,3719 W COUNTY HIGHWAY 600 S,BERNE,IN,46711,TRUE,
2353656,1144636892,6424 S 300 W,BERNE,IN,46711,TRUE,
2353657,1144637468,3368 W STATE ROAD 218,BERNE,IN,46711,TRUE,
2353786,1144637102,5110 CENTER ST,LINN GROVE,IN,46711,TRUE,
2353787,1144637144,6788 WEST ST,LINN GROVE,IN,46711,TRUE,
2353840,1116050169,5838 N 500 E,OSSIAN,IN,46777,TRUE,
2353841,1116050166,5700 N 500 E,OSSIAN,IN,46777,TRUE,
2353842,1116050164,5567 N 450 E,OSSIAN,IN,46777,TRUE,
2353843,1413433429,5630 COUNTY ROAD 450 E,OSSIAN,IN,46777,TRUE,
2353846,1116050161,4626 E US HIGHWAY 224,OSSIAN,IN,46777,TRUE,
2353847,1116050165,4674 E US HIGHWAY 224,OSSIAN,IN,46777,TRUE,
2353890,1144637129,5191 W 700 S,GENEVA,IN,46740,TRUE,
2353894,1144637098,5215 W 700 S,GENEVA,IN,46740,TRUE,
2353895,1144637109,5227 W 700 S,GENEVA,IN,46740,TRUE,
2353896,1144637120,5263 W 700 S,GENEVA,IN,46740,TRUE,
2353897,1144637131,5245 W 700 S,GENEVA,IN,46740,TRUE,
2353898,1144637171,5295 W 700 S,GENEVA,IN,46740,TRUE,
2353966,1144637462,6683 S 400 W,BERNE,IN,46711,TRUE,
2353967,1144637471,6641 S 400 W,BERNE,IN,46711,TRUE,
2354049,1144653178,6222 W 825 S,GENEVA,IN,46740,TRUE,
2354052,1144654733,5915 W 900 S,GENEVA,IN,46740,TRUE,
2354053,1144653182,6131 W 900 S,GENEVA,IN,46740,TRUE,
2354058,1144652881,6601 W STATE ROAD 218 1,BLUFFTON,IN,46714,TRUE,
2354059,1144652892,6747 W STATE ROAD 218 1,BLUFFTON,IN,46714,TRUE,
2354061,1144652867,5775 S 700 W-1,BLUFFTON,IN,46714,TRUE,
2354062,1144652893,6799 W STATE ROAD 218 1,BLUFFTON,IN,46714,TRUE,
2354074,1144653211,5805 W 700 S,GENEVA,IN,46740,TRUE,
2354133,1144637170,5323 W 700 S,GENEVA,IN,46740,TRUE,
2354134,1144637172,5405 W 700 S,GENEVA,IN,46740,TRUE,
2354146,1144637194,2295 W 250 S,BERNE,IN,46711,TRUE,
2354148,1144636730,2494 W 200 S,MONROE,IN,46772,TRUE,
2354156,1144636731,1465 S 200 W,MONROE,IN,46772,TRUE,
2354159,1144636726,1253 S 200 W,MONROE,IN,46772,TRUE,
2354218,1144636745,1787 W 200 S,BERNE,IN,46711,TRUE,
2354219,1144636725,1900 W 200 S,BERNE,IN,46711,TRUE,
2354220,1144636722,1946 W 200 S,BERNE,IN,46711,TRUE,
2354221,1144636728,2022 W 200 S,BERNE,IN,46711,TRUE,
2354222,1144636723,200 SOUTH ST,MONROE,IN,46772,TRUE,
2354223,1144636727,1757 S 200 W,MONROE,IN,46772,TRUE,
2354224,1144636732,1675 S 200 W,MONROE,IN,46772,TRUE,
2354237,1144637559,1352 W 350 S,BERNE,IN,46711,TRUE,
2354238,1144637553,1332 W 350 S,BERNE,IN,46711,TRUE,
2354261,1116050158,5647 N 450 E,OSSIAN,IN,46777,TRUE,
2354262,1116050159,5743 N 450 E,OSSIAN,IN,46777,TRUE,
2354263,1116050160,5695 N 450 E,OSSIAN,IN,46777,TRUE,
2354267,1116050162,5859 N 450 E,OSSIAN,IN,46777,TRUE,
2354304,1144639661,1656 W 350 S,BERNE,IN,46711,TRUE,
2354308,1144637332,2692 S US HIGHWAY 27,BERNE,IN,46711,TRUE,
2354309,1144637334,2682 S US HIGHWAY 27,BERNE,IN,46711,TRUE,
2354310,1144637337,2770 S US HIGHWAY 27,BERNE,IN,46711,TRUE,
2354312,1144636760,2346 S US HIGHWAY 27,BERNE,IN,46711,TRUE,
2354313,1384957667,2372 S US HIGHWAY 27,BERNE,IN,46711,TRUE,
2354314,1144636749,2502 S US HIGHWAY 27,BERNE,IN,46711,TRUE,
2354315,1144636763,2430 S US HIGHWAY 27,BERNE,IN,46711,TRUE,
2354330,1384913145,4824 N 450 E,CRAIGVILLE,IN,46731,TRUE,
2354332,1116050163,4837 E 500 N,CRAIGVILLE,IN,46731,TRUE,
2354333,1116050175,4901 E 500 N,CRAIGVILLE,IN,46731,TRUE,
2354334,1116050177,4719 E 500 N,CRAIGVILLE,IN,46731,TRUE,
2354343,1116050350,4420 N 450 E,CRAIGVILLE,IN,46731,TRUE,
2354344,1116050349,4320 N 450 E,CRAIGVILLE,IN,46731,TRUE,
2354348,1116050345,4570 N 450 E,CRAIGVILLE,IN,46731,TRUE,
2354350,1116050323,4530 N 450 E,CRAIGVILLE,IN,46731,TRUE,
2354351,1116050174,4977 E 500 N,CRAIGVILLE,IN,46731,TRUE,
2354357,1116050176,5455 N 450 E,OSSIAN,IN,46777,TRUE,
2354390,1144639659,2414 S 200 W,BERNE,IN,46711,TRUE,
2354391,1144640606,4651 W 200 S-1,BLUFFTON,IN,46714,TRUE,
2354392,1144640599,4100 W 200 S-1,BLUFFTON,IN,46714,TRUE,
2354394,1144640618,4151 W 200 S-1,BLUFFTON,IN,46714,TRUE,
2354397,1144640601,300 W SOUTH ST BLDG 8,BLUFFTON,IN,46714,TRUE,
2354398,1144640614,2436 S 400 W,MONROE,IN,46772,TRUE,
2354399,1144640617,2496 S 400 W,MONROE,IN,46772,TRUE,
2354401,1144640598,4431 W 200 S-1,BLUFFTON,IN,46714,TRUE,
2354402,1144640612,4636 W 200 S-1,BLUFFTON,IN,46714,TRUE,
2354403,1144640669,4885 W 200 S-1,BLUFFTON,IN,46714,TRUE,
2354404,1144640608,4675 W 200 S-1,BLUFFTON,IN,46714,TRUE,
2354405,1144640664,4775 W 200 S-1,BLUFFTON,IN,46714,TRUE,
2354406,1144640603,4380 W 200 S-1 BLDG 2,BLUFFTON,IN,46714,TRUE,
2354407,1144640610,4380 W 200 S-1,BLUFFTON,IN,46714,TRUE,
2354412,1144640761,1364 S 400 W-1,BLUFFTON,IN,46714,TRUE,
2354568,1144636729,1998 W 100 S,MONROE,IN,46772,TRUE,
2354571,1144636724,1161 S 200 W,MONROE,IN,46772,TRUE,
2354647,1144654846,1601 W STATE ROAD 124,MONROE,IN,46772,TRUE,
2354648,1144654866,1747 W STATE ROAD 124,MONROE,IN,46772,TRUE,
2354650,1144654842,15 N 200 W,MONROE,IN,46772,TRUE,
2354656,1144654825,2263 W STATE ROAD 124,MONROE,IN,46772,TRUE,
2354659,1144655674,2415 W STATE ROAD 124,MONROE,IN,46772,TRUE,
2354660,1144655686,2505 W STATE ROAD 124,MONROE,IN,46772,TRUE,
2354661,1144655635,1605 S US HIGHWAY 27,MONROE,IN,46772,TRUE,
2354662,1144636758,1600 S US HIGHWAY 27,MONROE,IN,46772,TRUE,
2354663,1144655641,1767 S US HIGHWAY 27,MONROE,IN,46772,TRUE,
2354664,1144636774,1878 S US HIGHWAY 27,MONROE,IN,46772,TRUE,
2354665,1144655645,1361 S US HIGHWAY 27,MONROE,IN,46772,TRUE,
2354667,1144636746,2188 S US HIGHWAY 27,BERNE,IN,46711,TRUE,
2354668,1144636748,2194 S US HIGHWAY 27,BERNE,IN,46711,TRUE,
2354669,1384957382,2198 S US HIGHWAY 27 BLDG 2,BERNE,IN,46711,TRUE,
2354726,1384957383,2484 S US HIGHWAY 27,BERNE,IN,46711,TRUE,
2354727,1384957668,2198 S US HIGHWAY 27,BERNE,IN,46711,TRUE,
2354734,1144655633,753 W 200 S,MONROE,IN,46772,TRUE,
2354738,1144636755,1049 W 200 S,BERNE,IN,46711,TRUE,
2354740,1144636771,1469 W 200 S,BERNE,IN,46711,TRUE,
2354741,1144636768,1641 W 200 S,BERNE,IN,46711,TRUE,
2354742,1144636751,1626 W 200 S,BERNE,IN,46711,TRUE,
2354743,1144636756,1261 W 200 S,BERNE,IN,46711,TRUE,
2354744,1144636770,1263 W 200 S,BERNE,IN,46711,TRUE,
2354745,1144655002,1247 S US HIGHWAY 27,MONROE,IN,46772,TRUE,
